Date,Open,High,Low,Close,Adj Close,Volume
2000-11-13,30.219999,30.219999,30.219999,30.219999,21.094278,0
2000-11-14,31.010000,31.010000,31.010000,31.010000,21.645720,0
2000-11-15,31.200001,31.200001,31.200001,31.200001,21.778345,0
2000-11-16,30.700001,30.700001,30.700001,30.700001,21.429323,0
2000-11-17,30.559999,30.559999,30.559999,30.559999,21.331608,0
2000-11-20,29.840000,29.840000,29.840000,29.840000,20.829031,0
2000-11-21,29.850000,29.850000,29.850000,29.850000,20.836002,0
2000-11-22,29.240000,29.240000,29.240000,29.240000,20.410202,0
2000-11-24,29.830000,29.830000,29.830000,29.830000,20.822042,0
2000-11-27,29.930000,29.930000,29.930000,29.930000,20.891846,0
2000-11-28,29.459999,29.459999,29.459999,29.459999,20.563776,0
2000-11-29,29.510000,29.510000,29.510000,29.510000,20.598677,0
2000-11-30,28.930000,28.930000,28.930000,28.930000,20.193823,0
2000-12-01,29.080000,29.080000,29.080000,29.080000,20.298531,0
2000-12-04,29.190001,29.190001,29.190001,29.190001,20.375307,0
2000-12-05,30.480000,30.480000,30.480000,30.480000,21.275761,0
2000-12-06,29.950001,29.950001,29.950001,29.950001,20.905821,0
2000-12-07,29.790001,29.790001,29.790001,29.790001,20.794127,0
2000-12-08,30.590000,30.590000,30.590000,30.590000,21.352541,0
2000-12-11,30.959999,30.959999,30.959999,30.959999,21.610811,0
2000-12-12,30.650000,30.650000,30.650000,30.650000,21.394421,0
2000-12-13,30.320000,30.320000,30.320000,30.320000,21.164074,0
2000-12-14,29.799999,29.799999,29.799999,29.799999,20.801105,0
2000-12-15,29.230000,29.230000,29.230000,29.230000,20.403231,0
2000-12-18,29.440001,29.440001,29.440001,29.440001,20.549812,0
2000-12-19,28.980000,28.980000,28.980000,28.980000,20.228725,0
2000-12-20,27.799999,27.799999,27.799999,27.799999,19.525663,0
2000-12-21,27.950001,27.950001,27.950001,27.950001,19.631018,0
2000-12-22,28.790001,28.790001,28.790001,28.790001,20.221010,0
2000-12-26,28.969999,28.969999,28.969999,28.969999,20.347424,0
2000-12-27,29.360001,29.360001,29.360001,29.360001,20.621346,0
2000-12-28,29.629999,29.629999,29.629999,29.629999,20.810976,0
2000-12-29,29.260000,29.260000,29.260000,29.260000,20.551113,0
2001-01-02,28.280001,28.280001,28.280001,28.280001,19.862793,0
2001-01-03,29.760000,29.760000,29.760000,29.760000,20.902292,0
2001-01-04,29.389999,29.389999,29.389999,29.389999,20.642410,0
2001-01-05,28.540001,28.540001,28.540001,28.540001,20.045408,0
2001-01-08,28.459999,28.459999,28.459999,28.459999,19.989220,0
2001-01-09,28.610001,28.610001,28.610001,28.610001,20.094563,0
2001-01-10,29.020000,29.020000,29.020000,29.020000,20.382540,0
2001-01-11,29.410000,29.410000,29.410000,29.410000,20.656456,0
2001-01-12,29.299999,29.299999,29.299999,29.299999,20.579203,0
2001-01-16,29.500000,29.500000,29.500000,29.500000,20.719675,0
2001-01-17,29.610001,29.610001,29.610001,29.610001,20.796932,0
2001-01-18,29.940001,29.940001,29.940001,29.940001,21.028719,0
2001-01-19,29.790001,29.790001,29.790001,29.790001,20.923361,0
2001-01-22,29.799999,29.799999,29.799999,29.799999,20.930387,0
2001-01-23,30.270000,30.270000,30.270000,30.270000,21.260492,0
